"old_url","new_path","kind","note"
"https://rempireshop.com/products/proraso-beard-oil-cypress-vetyver-30ml","/shop/p/proraso-beard-oil-cypress-vetyver-30ml/","product",""
"https://rempireshop.com/products/proraso-beard-oil-green-refreshing-30ml","/shop/p/proraso-beard-oil-green-refreshing-30ml/","product",""
"https://rempireshop.com/products/proraso-beard-oil-azur-lime-30ml","/shop/p/proraso-beard-oil-azur-lime-30ml/","product",""
"https://rempireshop.com/products/proraso-green-refreshing-aftershave-lotion-menthol-splash-100ml","/shop/p/proraso-green-refreshing-aftershave-lotion-menthol-splash-100ml/","product",""
"https://rempireshop.com/products/proraso-red-nourishing-aftershave-lotion-100ml","/shop/p/proraso-red-nourishing-aftershave-lotion-100ml/","product",""
"https://rempireshop.com/products/proraso-aftershave-balm-green-refreshing-alcohol-free-mentholated-100ml","/shop/p/proraso-aftershave-balm-green-refreshing-alcohol-free-mentholated-100ml/","product",""
"https://rempireshop.com/products/proraso-blue-protect-aftershave-balm-aloe-and-vitamin-e-100ml","/shop/p/proraso-blue-protect-aftershave-balm-aloe-and-vitamin-e-100ml/","product",""
"https://rempireshop.com/products/proraso-white-aftershave-balm-soothing-for-sensitive-skin-100ml","/shop/p/proraso-white-aftershave-balm-soothing-for-sensitive-skin-100ml/","product",""
"https://rempireshop.com/products/captain-fawcett-expedition-reserve-matt-styling-and-volumising-hair-powder","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/cosrx-aha-bha-clarifying-treatment-toner","/shop/p/cosrx-aha-bha-clarifying-treatment-toner/","product",""
"https://rempireshop.com/products/cosrx-low-ph-good-morning-gel-cleanser","/shop/p/cosrx-low-ph-good-morning-gel-cleanser/","product",""
"https://rempireshop.com/products/cosrx-full-fit-propolis-synergy-toner","/shop/p/cosrx-full-fit-propolis-synergy-toner/","product",""
"https://rempireshop.com/products/anua-heartleaf-pore-control-cleansing-oil","/shop/p/anua-heartleaf-pore-control-cleansing-oil/","product",""
"https://rempireshop.com/products/gatsby-moving-rubber-grunge-mat-grey-hair-wax","/shop/p/gatsby-moving-rubber-grunge-mat-grey-hair-wax/","product",""
"https://rempireshop.com/products/kilian-unisex-kologne-shield-of-protection-eau-de-parfum-spray-50ml","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/tom-ford-neroli-port-eau-de-parfum-spray-50ml","/shop/p/tom-ford-neroli-port-eau-de-parfum-spray-50ml/","product",""
"https://rempireshop.com/products/tom-ford-black-orchid-eau-de-perfume-spray-100ml","/shop/p/tom-ford-black-orchid-eau-de-perfume-spray-100ml/","product",""
"https://rempireshop.com/products/creed-aventus-eau-de-parfum-for-men-50ml","/shop/p/creed-aventus-eau-de-parfum-for-men-50ml/","product",""
"https://rempireshop.com/products/byredo-blanche-50ml","/shop/p/byredo-blanche-50ml/","product",""
"https://rempireshop.com/products/baccarat-rouge-540-eau-de-parfum-70ml","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/yumain-tattoo-cream","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/yumain-tattoo-balm-the-ultimate-care-for-your-tattoos","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/yumain-aftercare-washing-foam-expert-care-for-your-tattoos","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/byredo-mojave-ghost-eau-de-parfum-spray-50ml","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/anua-heartleaf-quercetinol-pore-deep-cleansing-foam","/shop/p/anua-heartleaf-quercetinol-pore-deep-cleansing-foam/","product",""
"https://rempireshop.com/products/anua-niacinamide-10-txa-4-serum","/shop/p/anua-niacinamide-10-txa-4-serum/","product",""
"https://rempireshop.com/products/anua-bha-2-gentle-exfoliating-toner-150ml","/shop/p/anua-bha-2-gentle-exfoliating-toner-150ml/","product",""
"https://rempireshop.com/products/mandom-gatsby-moving-rubber","/shop/p/mandom-gatsby-moving-rubber/","product",""
"https://rempireshop.com/products/roja-scandal-parfum-pour-femme-50ml","/shop/p/roja-scandal-parfum-pour-femme-50ml/","product",""
"https://rempireshop.com/products/christian-dior-homme-intense-eau-de-parfum-50ml","/shop/p/christian-dior-homme-intense-eau-de-parfum-50ml/","product",""
"https://rempireshop.com/products/xerjoff-tony-iommi-monkey-special-50ml","/shop/p/xerjoff-tony-iommi-monkey-special-50ml/","product",""
"https://rempireshop.com/products/xerjoff-1861-naxos-eau-de-parfum-100ml","/shop/p/xerjoff-1861-naxos-eau-de-parfum-100ml/","product",""
"https://rempireshop.com/products/proraso-azur-lime-after-shave-balm-100-ml","/shop/p/proraso-azur-lime-after-shave-balm-100-ml/","product",""
"https://rempireshop.com/products/proraso-wood-spice-beard-balm-100ml","/shop/p/proraso-wood-spice-beard-balm-100ml/","product",""
"https://rempireshop.com/products/yumain-numb-serum-instant-pain-relief-for-tattoos","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/guerlain-aqua-allegoria-forte-bosca-vanilla-edp-125ml","/shop/p/guerlain-aqua-allegoria-forte-bosca-vanilla-edp-125ml/","product",""
"https://rempireshop.com/products/guerlain-habit-rouge-eau-de-parfum-100ml","/shop/p/guerlain-habit-rouge-eau-de-parfum-100ml/","product",""
"https://rempireshop.com/products/versace-man-fraiche-eau-de-toilette-for-men-100ml","/shop/p/versace-man-fraiche-eau-de-toilette-for-men-100ml/","product",""
"https://rempireshop.com/products/creed-creed-aventus-cologne-50ml","/shop/p/creed-creed-aventus-cologne-50ml/","product",""
"https://rempireshop.com/products/davines-naturaltech-nourishing-keratin-sealer-100-ml","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/davines-naturaltech-nourishing-keratin-booster-100ml","/shop/","product","product-not-in-v1"
"https://rempireshop.com/products/oversized-t-shirt-unisex-with-print-love-is-the-gun","/shop/p/oversized-t-shirt-unisex-with-print-love-is-the-gun/","product",""
"https://rempireshop.com/products/oversized-t-shirt-unisex-with-print-t-shirt-three-elements-fire","/shop/p/oversized-t-shirt-unisex-with-print-t-shirt-three-elements-fire/","product",""
"https://rempireshop.com/products/oversized-t-shirt-unisex-with-print-t-shirt-three-elements-water","/shop/p/oversized-t-shirt-unisex-with-print-t-shirt-three-elements-water/","product",""
"https://rempireshop.com/products/oversized-t-shirt-unisex-with-print-three-elements-air","/shop/","product","product-not-in-v1"
